sample_id	tissue	color
GSM173274.CEL	blood_like	"#A1C299"
GSM171305.CEL	blood_like	"#A1C299"
GSM171283.CEL	blood_like	"#A1C299"
GSM171212.CEL	blood_like	"#A1C299"
GSM171261.CEL	blood_like	"#A1C299"
GSM171252.CEL	blood_like	"#A1C299"
GSM171196.CEL	blood_like	"#A1C299"
GSM171181.CEL	blood_like	"#A1C299"
GSM171254.CEL	blood_like	"#A1C299"
GSM171186.CEL	blood_like	"#A1C299"
GSM171211.CEL	blood_like	"#A1C299"
GSM171300.CEL	blood_like	"#A1C299"
GSM171207.CEL	blood_like	"#A1C299"
GSM171272.CEL	blood_like	"#A1C299"
GSM171276.CEL	blood_like	"#A1C299"
GSM19087.CEL	blood_like	"#A1C299"
GSM171226.CEL	blood_like	"#A1C299"
GSM171279.CEL	blood_like	"#A1C299"
GSM19088.CEL	blood_like	"#A1C299"
GSM19096.CEL	blood_like	"#A1C299"
GSM171218.CEL	blood_like	"#A1C299"
GSM171258.CEL	blood_like	"#A1C299"
GSM171243.CEL	blood_like	"#A1C299"
GSM19084.CEL	blood_like	"#A1C299"
GSM171250.CEL	blood_like	"#A1C299"
GSM171248.CEL	blood_like	"#A1C299"
GSM171253.CEL	blood_like	"#A1C299"
GSM171267.CEL	blood_like	"#A1C299"
GSM171229.CEL	blood_like	"#A1C299"
GSM171280.CEL	blood_like	"#A1C299"
GSM171266.CEL	blood_like	"#A1C299"
GSM171262.CEL	blood_like	"#A1C299"
GSM171278.CEL	blood_like	"#A1C299"
GSM171176.CEL	blood_like	"#A1C299"
GSM171249.CEL	blood_like	"#A1C299"
GSM171302.CEL	blood_like	"#A1C299"
GSM123758.CEL	blood_like	"#A1C299"
GSM171288.CEL	blood_like	"#A1C299"
GSM171174.CEL	blood_like	"#A1C299"
GSM171306.CEL	blood_like	"#A1C299"
GSM171182.CEL	blood_like	"#A1C299"
GSM170910.CEL	blood_like	"#A1C299"
GSM123780.CEL	blood_like	"#A1C299"
GSM19091.CEL	blood_like	"#A1C299"
GSM171246.CEL	blood_like	"#A1C299"
GSM171199.CEL	blood_like	"#A1C299"
GSM171192.CEL	blood_like	"#A1C299"
GSM171178.CEL	blood_like	"#A1C299"
GSM171185.CEL	blood_like	"#A1C299"
GSM171236.CEL	blood_like	"#A1C299"
GSM171184.CEL	blood_like	"#A1C299"
GSM171227.CEL	blood_like	"#A1C299"
GSM171260.CEL	blood_like	"#A1C299"
GSM171210.CEL	blood_like	"#A1C299"
GSM171298.CEL	blood_like	"#A1C299"
GSM171198.CEL	blood_like	"#A1C299"
GSM173225.CEL	blood_like	"#A1C299"
GSM19095.CEL	blood_like	"#A1C299"
GSM171188.CEL	blood_like	"#A1C299"
GSM19083.CEL	blood_like	"#A1C299"
GSM171255.CEL	blood_like	"#A1C299"
GSM171194.CEL	blood_like	"#A1C299"
GSM19086.CEL	blood_like	"#A1C299"
GSM123778.CEL	blood_like	"#A1C299"
GSM171242.CEL	blood_like	"#A1C299"
GSM171241.CEL	blood_like	"#A1C299"
GSM19094.CEL	blood_like	"#A1C299"
GSM171200.CEL	blood_like	"#A1C299"
GSM171190.CEL	blood_like	"#A1C299"
GSM171309.CEL	blood_like	"#A1C299"
GSM171303.CEL	blood_like	"#A1C299"
GSM171291.CEL	blood_like	"#A1C299"
GSM171264.CEL	blood_like	"#A1C299"
GSM19089.CEL	blood_like	"#A1C299"
GSM171268.CEL	blood_like	"#A1C299"
GSM171271.CEL	blood_like	"#A1C299"
GSM19085.CEL	blood_like	"#A1C299"
GSM171217.CEL	blood_like	"#A1C299"
GSM171263.CEL	blood_like	"#A1C299"
GSM171205.CEL	blood_like	"#A1C299"
GSM171277.CEL	blood_like	"#A1C299"
GSM171224.CEL	blood_like	"#A1C299"
GSM171273.CEL	blood_like	"#A1C299"
GSM171195.CEL	blood_like	"#A1C299"
GSM171213.CEL	blood_like	"#A1C299"
GSM19092.CEL	blood_like	"#A1C299"
GSM173241.CEL	blood_like	"#A1C299"
GSM171378.CEL	blood_like	"#A1C299"
GSM171393.CEL	blood_like	"#A1C299"
GSM171320.CEL	blood_like	"#A1C299"
GSM173222.CEL	blood_like	"#A1C299"
GSM171382.CEL	blood_like	"#A1C299"
305932292.CEL	bone_like	"#000000"
GSM173280.CEL	blood_like	"#A1C299"
GSM171435.CEL	blood_like	"#A1C299"
GSM171328.CEL	blood_like	"#A1C299"
GSM123794.CEL	blood_like	"#A1C299"
GSM171324.CEL	blood_like	"#A1C299"
GSM171327.CEL	blood_like	"#A1C299"
GSM171319.CEL	blood_like	"#A1C299"
GSM173195.CEL	blood_like	"#A1C299"
GSM173239.CEL	blood_like	"#A1C299"
GSM171383.CEL	blood_like	"#A1C299"
GSM171446.CEL	blood_like	"#A1C299"
GSM171452.CEL	blood_like	"#A1C299"
GSM171387.CEL	blood_like	"#A1C299"
GSM173217.CEL	blood_like	"#A1C299"
GSM171508.CEL	blood_like	"#A1C299"
GSM173236.CEL	blood_like	"#A1C299"
GSM171400.CEL	blood_like	"#A1C299"
GSM171471.CEL	blood_like	"#A1C299"
GSM171374.CEL	blood_like	"#A1C299"
GSM123757.CEL	blood_like	"#A1C299"
GSM171351.CEL	blood_like	"#A1C299"
GSM171357.CEL	blood_like	"#A1C299"
GSM173249.CEL	blood_like	"#A1C299"
GSM171416.CEL	blood_like	"#A1C299"
GSM171440.CEL	blood_like	"#A1C299"
GSM171313.CEL	blood_like	"#A1C299"
GSM173206.CEL	blood_like	"#A1C299"
GSM171344.CEL	blood_like	"#A1C299"
GSM171384.CEL	blood_like	"#A1C299"
GSM173202.CEL	blood_like	"#A1C299"
GSM173223.CEL	blood_like	"#A1C299"
GSM173228.CEL	blood_like	"#A1C299"
GSM171366.CEL	blood_like	"#A1C299"
GSM123772.CEL	blood_like	"#A1C299"
GSM173248.CEL	blood_like	"#A1C299"
GSM173208.CEL	blood_like	"#A1C299"
GSM173214.CEL	blood_like	"#A1C299"
GSM173256.CEL	blood_like	"#A1C299"
GSM173231.CEL	blood_like	"#A1C299"
GSM171348.CEL	blood_like	"#A1C299"
GSM173189.CEL	blood_like	"#A1C299"
GSM171311.CEL	blood_like	"#A1C299"
GSM171488.CEL	blood_like	"#A1C299"
GSM171479.CEL	blood_like	"#A1C299"
GSM171443.CEL	blood_like	"#A1C299"
GSM171336.CEL	blood_like	"#A1C299"
GSM173226.CEL	blood_like	"#A1C299"
GSM171429.CEL	blood_like	"#A1C299"
GSM171376.CEL	blood_like	"#A1C299"
GSM173224.CEL	blood_like	"#A1C299"
GSM173277.CEL	blood_like	"#A1C299"
GSM171322.CEL	blood_like	"#A1C299"
GSM173257.CEL	blood_like	"#A1C299"
GSM173212.CEL	blood_like	"#A1C299"
GSM171343.CEL	blood_like	"#A1C299"
GSM171485.CEL	blood_like	"#A1C299"
GSM171451.CEL	blood_like	"#A1C299"
305932389.CEL	blood_like	"#A1C299"
GSM171389.CEL	blood_like	"#A1C299"
GSM171331.CEL	blood_like	"#A1C299"
GSM171367.CEL	blood_like	"#A1C299"
GSM171465.CEL	blood_like	"#A1C299"
GSM171457.CEL	blood_like	"#A1C299"
GSM171491.CEL	blood_like	"#A1C299"
GSM171480.CEL	blood_like	"#A1C299"
GSM171424.CEL	blood_like	"#A1C299"
GSM171402.CEL	blood_like	"#A1C299"
GSM173211.CEL	blood_like	"#A1C299"
GSM173203.CEL	blood_like	"#A1C299"
GSM173227.CEL	blood_like	"#A1C299"
GSM171497.CEL	blood_like	"#A1C299"
GSM123775.CEL	blood_like	"#A1C299"
GSM171417.CEL	blood_like	"#A1C299"
GSM171425.CEL	blood_like	"#A1C299"
GSM173275.CEL	blood_like	"#A1C299"
GSM171317.CEL	blood_like	"#A1C299"
GSM123741.CEL	blood_like	"#A1C299"
GSM173178.CEL	blood_like	"#A1C299"
GSM173183.CEL	blood_like	"#A1C299"
GSM171349.CEL	blood_like	"#A1C299"
GSM171316.CEL	blood_like	"#A1C299"
305932698.CEL	blood_like	"#A1C299"
GSM173219.CEL	blood_like	"#A1C299"
GSM173258.CEL	blood_like	"#A1C299"
GSM173263.CEL	blood_like	"#A1C299"
GSM171483.CEL	blood_like	"#A1C299"
GSM173185.CEL	blood_like	"#A1C299"
GSM171418.CEL	blood_like	"#A1C299"
GSM123733.CEL	blood_like	"#A1C299"
GSM171414.CEL	blood_like	"#A1C299"
GSM173181.CEL	blood_like	"#A1C299"
GSM171390.CEL	blood_like	"#A1C299"
GSM171394.CEL	blood_like	"#A1C299"
GSM171445.CEL	blood_like	"#A1C299"
GSM173215.CEL	blood_like	"#A1C299"
GSM173244.CEL	blood_like	"#A1C299"
GSM171346.CEL	blood_like	"#A1C299"
GSM171361.CEL	blood_like	"#A1C299"
GSM173182.CEL	blood_like	"#A1C299"
GSM171455.CEL	blood_like	"#A1C299"
GSM123731.CEL	blood_like	"#A1C299"
GSM171476.CEL	blood_like	"#A1C299"
GSM171504.CEL	blood_like	"#A1C299"
GSM171342.CEL	blood_like	"#A1C299"
GSM173216.CEL	blood_like	"#A1C299"
GSM171495.CEL	blood_like	"#A1C299"
GSM171398.CEL	blood_like	"#A1C299"
GSM173234.CEL	blood_like	"#A1C299"
GSM171514.CEL	blood_like	"#A1C299"
GSM173259.CEL	blood_like	"#A1C299"
GSM123755.CEL	blood_like	"#A1C299"
GSM171391.CEL	blood_like	"#A1C299"
GSM171312.CEL	blood_like	"#A1C299"
GSM173207.CEL	blood_like	"#A1C299"
GSM171369.CEL	blood_like	"#A1C299"
GSM173179.CEL	blood_like	"#A1C299"
GSM171375.CEL	blood_like	"#A1C299"
GSM173201.CEL	blood_like	"#A1C299"
GSM171413.CEL	blood_like	"#A1C299"
GSM123783.CEL	blood_like	"#A1C299"
GSM171432.CEL	blood_like	"#A1C299"
GSM171421.CEL	blood_like	"#A1C299"
GSM171358.CEL	blood_like	"#A1C299"
GSM171428.CEL	blood_like	"#A1C299"
GSM173240.CEL	blood_like	"#A1C299"
GSM171464.CEL	blood_like	"#A1C299"
GSM123785.CEL	blood_like	"#A1C299"
GSM171396.CEL	blood_like	"#A1C299"
GSM171334.CEL	blood_like	"#A1C299"
GSM171426.CEL	blood_like	"#A1C299"
GSM171469.CEL	blood_like	"#A1C299"
GSM171370.CEL	blood_like	"#A1C299"
GSM171460.CEL	blood_like	"#A1C299"
GSM173200.CEL	blood_like	"#A1C299"
GSM171350.CEL	blood_like	"#A1C299"
GSM171326.CEL	blood_like	"#A1C299"
GSM173271.CEL	blood_like	"#A1C299"
GSM173261.CEL	blood_like	"#A1C299"
GSM173193.CEL	blood_like	"#A1C299"
GSM173221.CEL	blood_like	"#A1C299"
GSM173260.CEL	blood_like	"#A1C299"
GSM123735.CEL	blood_like	"#A1C299"
GSM173198.CEL	blood_like	"#A1C299"
GSM171368.CEL	blood_like	"#A1C299"
GSM173197.CEL	blood_like	"#A1C299"
GSM123743.CEL	blood_like	"#A1C299"
GSM171458.CEL	blood_like	"#A1C299"
GSM173233.CEL	blood_like	"#A1C299"
GSM171386.CEL	blood_like	"#A1C299"
GSM123745.CEL	blood_like	"#A1C299"
GSM171434.CEL	blood_like	"#A1C299"
GSM171399.CEL	blood_like	"#A1C299"
GSM171441.CEL	blood_like	"#A1C299"
GSM171318.CEL	blood_like	"#A1C299"
GSM171507.CEL	blood_like	"#A1C299"
305932085.CEL	blood_like	"#A1C299"
GSM171330.CEL	blood_like	"#A1C299"
GSM173243.CEL	blood_like	"#A1C299"
GSM173218.CEL	blood_like	"#A1C299"
GSM171482.CEL	blood_like	"#A1C299"
GSM173213.CEL	blood_like	"#A1C299"
GSM123781.CEL	blood_like	"#A1C299"
GSM173252.CEL	blood_like	"#A1C299"
GSM171405.CEL	blood_like	"#A1C299"
GSM173268.CEL	blood_like	"#A1C299"
GSM123792.CEL	blood_like	"#A1C299"
GSM171385.CEL	blood_like	"#A1C299"
GSM173232.CEL	blood_like	"#A1C299"
GSM171506.CEL	blood_like	"#A1C299"
GSM171438.CEL	blood_like	"#A1C299"
GSM171486.CEL	blood_like	"#A1C299"
GSM171472.CEL	blood_like	"#A1C299"
GSM171345.CEL	blood_like	"#A1C299"
GSM173253.CEL	blood_like	"#A1C299"
GSM171403.CEL	blood_like	"#A1C299"
GSM171461.CEL	blood_like	"#A1C299"
GSM171442.CEL	blood_like	"#A1C299"
GSM171409.CEL	blood_like	"#A1C299"
GSM171437.CEL	blood_like	"#A1C299"
GSM171392.CEL	blood_like	"#A1C299"
GSM171439.CEL	blood_like	"#A1C299"
GSM171515.CEL	blood_like	"#A1C299"
GSM171339.CEL	blood_like	"#A1C299"
GSM171335.CEL	blood_like	"#A1C299"
GSM123739.CEL	blood_like	"#A1C299"
GSM171347.CEL	blood_like	"#A1C299"
GSM171323.CEL	blood_like	"#A1C299"
GSM171459.CEL	blood_like	"#A1C299"
GSM171354.CEL	blood_like	"#A1C299"
GSM171395.CEL	blood_like	"#A1C299"
GSM173229.CEL	blood_like	"#A1C299"
GSM171292.CEL	blood_like	"#A1C299"
GSM171315.CEL	blood_like	"#A1C299"
GSM173204.CEL	blood_like	"#A1C299"
GSM173192.CEL	blood_like	"#A1C299"
GSM123729.CEL	blood_like	"#A1C299"
GSM123759.CEL	blood_like	"#A1C299"
GSM123730.CEL	blood_like	"#A1C299"
GSM173238.CEL	blood_like	"#A1C299"
GSM173180.CEL	blood_like	"#A1C299"
GSM123788.CEL	blood_like	"#A1C299"
GSM171503.CEL	blood_like	"#A1C299"
GSM171481.CEL	blood_like	"#A1C299"
GSM123732.CEL	blood_like	"#A1C299"
GSM171511.CEL	blood_like	"#A1C299"
GSM173270.CEL	blood_like	"#A1C299"
GSM171321.CEL	blood_like	"#A1C299"
GSM171430.CEL	blood_like	"#A1C299"
GSM171397.CEL	blood_like	"#A1C299"
GSM123766.CEL	blood_like	"#A1C299"
GSM171353.CEL	blood_like	"#A1C299"
GSM171411.CEL	blood_like	"#A1C299"
GSM171412.CEL	blood_like	"#A1C299"
GSM173196.CEL	blood_like	"#A1C299"
GSM173230.CEL	blood_like	"#A1C299"
GSM173187.CEL	blood_like	"#A1C299"
GSM173247.CEL	blood_like	"#A1C299"
GSM171356.CEL	blood_like	"#A1C299"
GSM171372.CEL	blood_like	"#A1C299"
GSM171293.CEL	blood_like	"#A1C299"
GSM171388.CEL	blood_like	"#A1C299"
GSM171408.CEL	blood_like	"#A1C299"
GSM173284.CEL	blood_like	"#A1C299"
GSM173209.CEL	blood_like	"#A1C299"
GSM171352.CEL	blood_like	"#A1C299"
GSM171463.CEL	blood_like	"#A1C299"
GSM123770.CEL	blood_like	"#A1C299"
GSM123773.CEL	blood_like	"#A1C299"
GSM171467.CEL	blood_like	"#A1C299"
GSM171377.CEL	blood_like	"#A1C299"
GSM171401.CEL	blood_like	"#A1C299"
GSM173273.CEL	blood_like	"#A1C299"
GSM123782.CEL	blood_like	"#A1C299"
GSM171359.CEL	blood_like	"#A1C299"
GSM171436.CEL	blood_like	"#A1C299"
GSM123776.CEL	blood_like	"#A1C299"
GSM123749.CEL	blood_like	"#A1C299"
GSM171510.CEL	blood_like	"#A1C299"
GSM123786.CEL	blood_like	"#A1C299"
GSM171427.CEL	blood_like	"#A1C299"
GSM173267.CEL	blood_like	"#A1C299"
GSM171340.CEL	blood_like	"#A1C299"
GSM173194.CEL	blood_like	"#A1C299"
GSM171431.CEL	blood_like	"#A1C299"
GSM123753.CEL	blood_like	"#A1C299"
GSM171444.CEL	blood_like	"#A1C299"
GSM123798.CEL	blood_like	"#A1C299"
GSM171470.CEL	blood_like	"#A1C299"
GSM171478.CEL	blood_like	"#A1C299"
GSM171466.CEL	blood_like	"#A1C299"
GSM171423.CEL	blood_like	"#A1C299"
GSM173235.CEL	blood_like	"#A1C299"
GSM171516.CEL	blood_like	"#A1C299"
GSM171433.CEL	blood_like	"#A1C299"
GSM171419.CEL	blood_like	"#A1C299"
GSM171477.CEL	blood_like	"#A1C299"
GSM171505.CEL	blood_like	"#A1C299"
GSM171494.CEL	blood_like	"#A1C299"
GSM171371.CEL	blood_like	"#A1C299"
GSM171365.CEL	blood_like	"#A1C299"
GSM171496.CEL	blood_like	"#A1C299"
GSM171314.CEL	blood_like	"#A1C299"
GSM171380.CEL	blood_like	"#A1C299"
GSM173190.CEL	blood_like	"#A1C299"
GSM171373.CEL	blood_like	"#A1C299"
GSM171456.CEL	blood_like	"#A1C299"
GSM171454.CEL	blood_like	"#A1C299"
GSM171415.CEL	blood_like	"#A1C299"
GSM171362.CEL	blood_like	"#A1C299"
GSM171379.CEL	blood_like	"#A1C299"
GSM171493.CEL	blood_like	"#A1C299"
GSM173191.CEL	blood_like	"#A1C299"
GSM171474.CEL	blood_like	"#A1C299"
GSM173255.CEL	blood_like	"#A1C299"
GSM173237.CEL	blood_like	"#A1C299"
GSM171499.CEL	blood_like	"#A1C299"
GSM171407.CEL	blood_like	"#A1C299"
GSM171364.CEL	blood_like	"#A1C299"
305931877.CEL	blood_like	"#A1C299"
GSM171406.CEL	blood_like	"#A1C299"
GSM171325.CEL	blood_like	"#A1C299"
GSM171404.CEL	blood_like	"#A1C299"
GSM171410.CEL	blood_like	"#A1C299"
GSM171512.CEL	blood_like	"#A1C299"
GSM171333.CEL	blood_like	"#A1C299"
GSM173264.CEL	blood_like	"#A1C299"
GSM173188.CEL	blood_like	"#A1C299"
GSM171475.CEL	blood_like	"#A1C299"
GSM173220.CEL	blood_like	"#A1C299"
GSM171332.CEL	blood_like	"#A1C299"
GSM171501.CEL	blood_like	"#A1C299"
GSM171468.CEL	blood_like	"#A1C299"
GSM171513.CEL	blood_like	"#A1C299"
GSM123768.CEL	blood_like	"#A1C299"
GSM171453.CEL	blood_like	"#A1C299"
GSM123767.CEL	blood_like	"#A1C299"
GSM171355.CEL	blood_like	"#A1C299"
GSM173199.CEL	blood_like	"#A1C299"
GSM171498.CEL	blood_like	"#A1C299"
GSM171484.CEL	blood_like	"#A1C299"
GSM171509.CEL	blood_like	"#A1C299"
GSM173242.CEL	blood_like	"#A1C299"
GSM171341.CEL	blood_like	"#A1C299"
GSM171473.CEL	blood_like	"#A1C299"
GSM171422.CEL	blood_like	"#A1C299"
GSM171487.CEL	blood_like	"#A1C299"
GSM171381.CEL	blood_like	"#A1C299"
676426728.CEL	lung_like	"#008941"
GSM94330.CEL	lung_like	"#008941"
GSM94310.CEL	lung_like	"#008941"
GSM154231.CEL	bone_like	"#000000"
676426579.CEL	bone_like	"#000000"
680971525.CEL	blood_like	"#A1C299"
422137876.CEL	blood_like	"#A1C299"
422138087.CEL	blood_like	"#A1C299"
422138028.CEL	blood_like	"#A1C299"
422137984.CEL	blood_like	"#A1C299"
422137826.CEL	blood_like	"#A1C299"
422138123.CEL	blood_like	"#A1C299"
680971423.CEL	blood_like	"#A1C299"
422138068.CEL	blood_like	"#A1C299"
680971440.CEL	blood_like	"#A1C299"
680971593.CEL	blood_like	"#A1C299"
422138047.CEL	blood_like	"#A1C299"
680971661.CEL	blood_like	"#A1C299"
680971610.CEL	blood_like	"#A1C299"
680971729.CEL	blood_like	"#A1C299"
680971712.CEL	blood_like	"#A1C299"
680971474.CEL	blood_like	"#A1C299"
680971491.CEL	blood_like	"#A1C299"
422137735.CEL	blood_like	"#A1C299"
422137851.CEL	blood_like	"#A1C299"
680971644.CEL	blood_like	"#A1C299"
680971576.CEL	blood_like	"#A1C299"
422137783.CEL	blood_like	"#A1C299"
680971695.CEL	blood_like	"#A1C299"
680971457.CEL	blood_like	"#A1C299"
422138104.CEL	blood_like	"#A1C299"
680971627.CEL	blood_like	"#A1C299"
422137923.CEL	blood_like	"#A1C299"
422137803.CEL	blood_like	"#A1C299"
422137963.CEL	blood_like	"#A1C299"
680971406.CEL	blood_like	"#A1C299"
680971678.CEL	blood_like	"#A1C299"
680971508.CEL	blood_like	"#A1C299"
680971559.CEL	blood_like	"#A1C299"
422137759.CEL	blood_like	"#A1C299"
422137901.CEL	blood_like	"#A1C299"
680971542.CEL	blood_like	"#A1C299"
GSM52666.CEL	uterus_like	"#61615A"
GSM52672.CEL	uterus_like	"#61615A"
GSM52671.CEL	uterus_like	"#61615A"
GSM52669.CEL	uterus_like	"#61615A"
GSM52670.CEL	uterus_like	"#61615A"
GSM52664.CEL	uterus_like	"#61615A"
GSM52663.CEL	uterus_like	"#61615A"
GSM52681.CEL	uterus_like	"#61615A"
GSM52679.CEL	uterus_like	"#61615A"
GSM52667.CEL	uterus_like	"#61615A"
GSM52662.CEL	uterus_like	"#61615A"
GSM52668.CEL	uterus_like	"#61615A"
363894590.CEL	blood_like	"#A1C299"
363894414.CEL	blood_like	"#A1C299"
363894499.CEL	blood_like	"#A1C299"
GSM133658.CEL	ovary_like	"#DDEFFF"
GSM133642.CEL	lung_like	"#008941"
GSM133576.CEL	lung_like	"#008941"
GSM133557.CEL	lung_like	"#008941"
GSM133625.CEL	lung_like	"#008941"
GSM143333.CEL	bone_like	"#000000"
GSM143351.CEL	bone_like	"#000000"
307286745.CEL	brain_like	"#FEFFE6"
GSM42259.CEL	tongue_like	"#300018"
GSM42249.CEL	tongue_like	"#300018"
GSM42264.CEL	mouth_like	"#FF2F80"
GSM42266.CEL	tongue_like	"#300018"
GSM42272.CEL	tongue_like	"#300018"
GSM42268.CEL	tongue_like	"#300018"
GSM42265.CEL	tongue_like	"#300018"
GSM42260.CEL	tongue_like	"#300018"
GSM42263.CEL	mouth_like	"#FF2F80"
GSM42269.CEL	tongue_like	"#300018"
GSM42256.CEL	tongue_like	"#300018"
GSM42254.CEL	tongue_like	"#300018"
GSM42262.CEL	tongue_like	"#300018"
GSM42257.CEL	gingiva_like	"#FF4A46"
GSM42252.CEL	mouth_like	"#FF2F80"
GSM42267.CEL	tonsil_like	"#809693"
GSM42248.CEL	tongue_like	"#300018"
GSM42258.CEL	tongue_like	"#300018"
GSM42261.CEL	tongue_like	"#300018"
GSM42270.CEL	tongue_like	"#300018"
GSM42271.CEL	larynx_like	"#7B4F4B"
GSM42253.CEL	mouth_like	"#FF2F80"
GSM42255.CEL	tongue_like	"#300018"
484698175.CEL	bone_like	"#000000"
484698271.CEL	bone_like	"#000000"
GSM139445.CEL	ovary_like	"#DDEFFF"
GSM139406.CEL	ovary_like	"#DDEFFF"
GSM139402.CEL	ovary_like	"#DDEFFF"
GSM139457.CEL	ovary_like	"#DDEFFF"
GSM139420.CEL	ovary_like	"#DDEFFF"
GSM139414.CEL	ovary_like	"#DDEFFF"
GSM139415.CEL	ovary_like	"#DDEFFF"
GSM139458.CEL	ovary_like	"#DDEFFF"
GSM139429.CEL	ovary_like	"#DDEFFF"
GSM139438.CEL	ovary_like	"#DDEFFF"
GSM139423.CEL	ovary_like	"#DDEFFF"
GSM139475.CEL	ovary_like	"#DDEFFF"
GSM139432.CEL	ovary_like	"#DDEFFF"
GSM139398.CEL	ovary_like	"#DDEFFF"
GSM139421.CEL	ovary_like	"#DDEFFF"
GSM139389.CEL	ovary_like	"#DDEFFF"
GSM139446.CEL	ovary_like	"#DDEFFF"
GSM139427.CEL	ovary_like	"#DDEFFF"
GSM139386.CEL	ovary_like	"#DDEFFF"
GSM139462.CEL	ovary_like	"#DDEFFF"
GSM139393.CEL	ovary_like	"#DDEFFF"
GSM139384.CEL	ovary_like	"#DDEFFF"
GSM139435.CEL	ovary_like	"#DDEFFF"
GSM139410.CEL	ovary_like	"#DDEFFF"
GSM139424.CEL	ovary_like	"#DDEFFF"
GSM139395.CEL	ovary_like	"#DDEFFF"
GSM139417.CEL	ovary_like	"#DDEFFF"
GSM139473.CEL	ovary_like	"#DDEFFF"
GSM139439.CEL	ovary_like	"#DDEFFF"
GSM139450.CEL	ovary_like	"#DDEFFF"
GSM139431.CEL	ovary_like	"#DDEFFF"
GSM139413.CEL	ovary_like	"#DDEFFF"
GSM139407.CEL	ovary_like	"#DDEFFF"
GSM139403.CEL	ovary_like	"#DDEFFF"
GSM139455.CEL	ovary_like	"#DDEFFF"
GSM139453.CEL	ovary_like	"#DDEFFF"
GSM139404.CEL	ovary_like	"#DDEFFF"
GSM139451.CEL	ovary_like	"#DDEFFF"
GSM139399.CEL	ovary_like	"#DDEFFF"
GSM139381.CEL	ovary_like	"#DDEFFF"
GSM139377.CEL	ovary_like	"#DDEFFF"
GSM139452.CEL	ovary_like	"#DDEFFF"
GSM139444.CEL	ovary_like	"#DDEFFF"
GSM139434.CEL	ovary_like	"#DDEFFF"
GSM139466.CEL	ovary_like	"#DDEFFF"
GSM139454.CEL	ovary_like	"#DDEFFF"
GSM139465.CEL	ovary_like	"#DDEFFF"
GSM139469.CEL	ovary_like	"#DDEFFF"
GSM139464.CEL	ovary_like	"#DDEFFF"
GSM139418.CEL	ovary_like	"#DDEFFF"
GSM139461.CEL	ovary_like	"#DDEFFF"
GSM139380.CEL	ovary_like	"#DDEFFF"
GSM139383.CEL	ovary_like	"#DDEFFF"
GSM139390.CEL	ovary_like	"#DDEFFF"
GSM139443.CEL	ovary_like	"#DDEFFF"
GSM139468.CEL	ovary_like	"#DDEFFF"
GSM139391.CEL	ovary_like	"#DDEFFF"
GSM139474.CEL	ovary_like	"#DDEFFF"
GSM139472.CEL	ovary_like	"#DDEFFF"
GSM139401.CEL	ovary_like	"#DDEFFF"
GSM139397.CEL	ovary_like	"#DDEFFF"
GSM139459.CEL	ovary_like	"#DDEFFF"
GSM139428.CEL	ovary_like	"#DDEFFF"
GSM139456.CEL	ovary_like	"#DDEFFF"
GSM139470.CEL	ovary_like	"#DDEFFF"
GSM139448.CEL	ovary_like	"#DDEFFF"
GSM139379.CEL	ovary_like	"#DDEFFF"
GSM139385.CEL	ovary_like	"#DDEFFF"
GSM139442.CEL	ovary_like	"#DDEFFF"
GSM139388.CEL	ovary_like	"#DDEFFF"
GSM139396.CEL	ovary_like	"#DDEFFF"
GSM139467.CEL	ovary_like	"#DDEFFF"
GSM139405.CEL	ovary_like	"#DDEFFF"
GSM139409.CEL	ovary_like	"#DDEFFF"
GSM139471.CEL	ovary_like	"#DDEFFF"
GSM139378.CEL	ovary_like	"#DDEFFF"
GSM139440.CEL	ovary_like	"#DDEFFF"
GSM139441.CEL	ovary_like	"#DDEFFF"
GSM139463.CEL	ovary_like	"#DDEFFF"
GSM139408.CEL	ovary_like	"#DDEFFF"
GSM139433.CEL	ovary_like	"#DDEFFF"
GSM139394.CEL	ovary_like	"#DDEFFF"
GSM139400.CEL	ovary_like	"#DDEFFF"
GSM139411.CEL	ovary_like	"#DDEFFF"
GSM139419.CEL	ovary_like	"#DDEFFF"
GSM139436.CEL	ovary_like	"#DDEFFF"
GSM139412.CEL	ovary_like	"#DDEFFF"
GSM139426.CEL	ovary_like	"#DDEFFF"
GSM139460.CEL	ovary_like	"#DDEFFF"
GSM139447.CEL	ovary_like	"#DDEFFF"
GSM139392.CEL	ovary_like	"#DDEFFF"
GSM139422.CEL	ovary_like	"#DDEFFF"
GSM139430.CEL	ovary_like	"#DDEFFF"
GSM139478.CEL	ovary_like	"#DDEFFF"
GSM139477.CEL	ovary_like	"#DDEFFF"
GSM139476.CEL	ovary_like	"#DDEFFF"
GSM139479.CEL	ovary_like	"#DDEFFF"
GSM133559.CEL	ovary_like	"#DDEFFF"
GSM133616.CEL	ovary_like	"#DDEFFF"
GSM133614.CEL	ovary_like	"#DDEFFF"
GSM133655.CEL	ovary_like	"#DDEFFF"
GSM94316.CEL	lung_like	"#008941"
GSM94319.CEL	lung_like	"#008941"
GSM133661.CEL	prostate_like	"#BA0900"
GSM118932.CEL	prostate_like	"#BA0900"
GSM118943.CEL	prostate_like	"#BA0900"
GSM119052.CEL	prostate_like	"#BA0900"
GSM86084.CEL	prostate_like	"#BA0900"
GSM118924.CEL	prostate_like	"#BA0900"
GSM86083.CEL	prostate_like	"#BA0900"
